"property_id","price"
"d56159653f5d2abc5ed5acd7",889052520.901939
"45550aa81c0151f1fd9fd8fe",1056431651.51844
"735deef3382aa15930482f3e",847173949.765826
"0dd49fa8bb7be52b851c6dc9",856291130.031551
"7d3220a91e78f8bc2924d1cd",889651983.918467
"d3054072b2175deec2c1f8dc",759174913.011853
"b7574b06d593fca4eac59815",746151482.79448
"79e822115c5c1a4531366001",834503902.485685
"d3ed5316a463d38c1bd321d0",934352116.913609
"2f1880c9b8f7ac2715e1236d",964197360.063724
"dcca1c7f109175760ff531c6",800010752.95521
"dfc4f3facf91bbd93ee0fa4d",847145358.859857
"30e134a6cbe61d7954d0f56b",741624701.438247
"385fee7bd9ad7722d45dd034",711467187.027486
"87199c236bf22903d1aafdd0",730046577.594319
"19e19ad0cd6b5e84d8aa970e",710849092.437161
"907f968e78d748fde69dd44f",858476140.757286
"be094e5db0f784e3aa013aae",737366609.405172
"7ab96f83915bc84f8c03c1bd",736258607.198747
"07f4aa9b9ff5b0b05d31e6c0",873890732.429304
"e9be8cd37abed8ab510ba1f5",920571008.288923
"5f6ad58df27b562db077b5ce",883008309.453391
"ee96d947484aaace40f9b77f",870496864.987074
"15c4aef8401208054697b81e",1183481542.58559
"22d6cb11333f2839b8112b89",989036900.45828
"288c09c33907dadbae495c11",1118516140.43356
"f71d2bca0c5fe2720a1544c4",832631947.946763
"451744cf3ce55a98db8a3562",755344298.505779
"fba9ae05a6a8a9e0c6268a9f",824005686.014641
"1338e58f7dcebf5a1ea59388",686117100.751467
"a817e8da0ada143ac87277ee",656341204.005747
"46d8bb3e9a0ca584d3c7a317",764493048.002256
"b2506aa9463aebf01e1e00ca",755479723.517604
"7ec025b9b6e6f33bf65af41b",737553868.083645
"2ff531e27672ecd2362eed55",877538206.639134
"9b3cf0d1b91b9c6a2a887647",919016545.630368
"7db5291ce4602d9b2b266872",614733798.875095
"65d5918e826c33bb950fc008",824131986.295144
"395c34e4b8f52cbdb0522459",823116760.035393
"855f4b67d2bd6d18fd03d8e7",805110296.468693
"9ff06409b37e5b5dece4604a",787348625.269607
"0508cd7bd2c77ebb6fea1e56",793468083.964279
"b45fff2e718e54772d46a3fd",809294496.472699
"cf4d2297b73dbc357d21e31b",759174467.635633
"0ada7044c5b29925abc90879",803297984.315291
"6305f02255274ab5fb6bd39c",855482599.626041
"d9a94194ae1350512beff3e6",855332787.333533
"e3896296cb80d50d9ad3f903",842110692.490739
"6514f355887c64136edb5595",941676480.738681
"f03400cc18e12903b3ffbe5a",974870527.003324
"4e134600155a64783b3f8c3e",842910970.757733
"d63ebc63c82fbf66d8b6ffd3",905221187.128219
"1bd64811bd59706844230198",839802238.365859
"a83921284639eedd4a511cb6",729229374.016209
"a2f3f7a1cd573e2a33f52e2d",936754767.212987
"47344a66471fa51f61c64652",891476528.695289
"78fd849c9429091347d7e5c9",910987863.505964
"c3daf2abea55af99c9579319",935333031.392476
"52864916eb1984abca41ec66",1003942811.83362
"c62494a9d7aede44f2f84023",984075202.549125
"a2b576643f7a032371587e5e",1043690777.93645
"e53bc68f0e97ccead24f3e56",813611363.722023
"fd82c710aad91bc90af490fe",940638267.420343
"d436abc2ee37ba3dd561e940",1023143615.625
"216a598114a403676011cb51",750499149.626928
"ea230d5eccd2b687888173bb",973393716.107748
"18bd0dd7580f2a7cb19a90b9",645570424.694672
"b143c8ca6d334f6a73c3f2a0",648077478.36911
"ab388cb4fa511968783bafee",742624417.82624
"6a4f08cd04d558a56af732d9",789543771.646807
"7216c895aa047c4f405c4941",844775717.68973
"a493488dcd906dc74cf8a604",830956997.30012
"7844b0b2bc65dced90a355c6",819760483.51753
"c1976383069b6b82ab29d092",832280923.962759
"e5cfd99e2308b7b73581dbdc",799039234.153443
"c18c2ea88f4ac53970b53d2c",792414600.1158
"842c9f0e4edf1e5a672ce15e",823499791.247543
"7dd1e46dcbddc6bf5ef694de",806274778.107362
"6cc4f32b39180bd1ec7e117b",882254439.851426
"79e643789a85dc4ffad49a25",933674477.199904
"b3402a9173d289d6db78e09d",915770993.667773
"a446507813234e358db8b573",786922601.494887
"c8ef57ddfb35061d1876f94e",734316287.047934
"360be0df2c003005e3db080e",898260093.076871
"9ab245a4c91877cb7a8661ce",926098921.144968
"a57a34c7486e7a40e8deb316",849736966.216968
"ceba7d0f56f6cb03538962fb",885248980.080596
"d5475993f9db58c3e4baf7a3",982786712.561386
"d37a1dda09e30da13ff5bfc3",904312784.377639
"68a8b8d077a8232723bf37e9",879154551.209245
"e1eea7716ca6490b7640717a",832975941.524733
"4ae6d75b10848d259ecba576",872919193.064958
"17afbce5c0b56732abbea936",929029189.425866
"84a2673eccd3cf3bd7fd3eb0",1006074400.29731
"f2f4e6cbafe527b155707f01",963324619.90535
"de2e3a592cda5b76c9573c5c",1006431687.04941
"fac651cf404a58f24dc7d286",1078679833.03338
"e6f312a0877af26b69855a3d",1104970645.0249
"333a643c623a9bc75f3a40f2",1032316424.49377
"64593641e470908ef23b46cb",1101090901.75683
"ce9f2f0071be658ae75ca6f9",1045822366.40014
"9ab385e399a4673732b6a799",872723469.88284
"3429c774b736cefc051e2c55",794226735.566166
"a51ad0372758b2bbfe73f8fd",786336259.590057
"8c801a266256e3fbabe7e3d2",788791111.013811
"ca2f81b8fb6fda20aefb0ccb",885462292.609051
"3c1b1f86087f9b99380e387c",885158731.853834
"b0cad5d612954b8cab18101c",998044802.89442
"7eb991f4c69215377e4dac8f",909256588.295054
"0d130b8bea4321300396fa34",945818317.625015
"8dfa059401e1dca80ae65ae1",781781281.317585
"3e3f264cd0ac7a65ed2349a2",858714414.404239
"112dce80bf512f3f24391d23",776789382.500977
"ff25ded6333278149f8fb68f",930553926.499021
"d555b82c192794e87e9d536f",942248821.742824
"a787382d96ef9fce8f27bc70",939607651.570667
"8c3aa295f7bcfd9a43eb2037",877043715.606038
"13ac95652fb3cf6c43dafc66",768118682.154772
"42fc6a80b882c32f6264ac10",714772624.071969
"1e9c53e09220d689a0210ab9",530485637.83136
"3348706086aa3db5c92259c3",654017426.93972
"66d402a9b7d05f29282ddb00",758693030.956999
"cf88be51d6f31c10e5868ff7",470447169.793478
"30b3f38716be209a894b0942",626013489.509951
"0a5908a92d0ba3e36f54b1f3",777701287.653651
"dd206b6ea2d7f6555109ea39",774772201.552665
"c641febd8bc2ece3e4d2d8b6",864697473.83662
"c11fdc02a288af0572a2bca1",937964861.481083
"35dc60a65969b264ab283d6d",823752308.014001
"d9cb0f637cd4feaaaf8a21c0",935008686.381189
"7e8dfae9a5f1faf8afa706f7",804714088.540319
"a280fe7610c254b935c9dcfc",578538812.681738
"85524880fdc4e4daf90e96fd",765211289.334925
"f361109d06f6609c16724b39",833558627.122232
"3f6b2f0c0876c21755369cb6",864909240.453129
"de26819064a290ce78d8fcc1",745077641.847208
"91be1260a84ab7fa3521c495",953252511.859644
"18c8dc4549d38c918af2972e",909930221.609919
"782b0fb8641849c2c34291e6",706686183.857443
"54933f8b33a4fd6f031ed5be",840487697.906497
"953176c9a901b4f61c030432",888082718.720628
"357e2add3d68167a4f3ce15e",870149887.455546
"90332d50e91925eb9b614bef",867526213.82755
"11723d1d472bf1a3fdd8b72c",971876331.603899
"01f8b6799e2910f7769db175",948011061.638668
"a0d5001f7dd42d7f0c91d2a9",855686192.285863
"d4439c35bcb88e1490916c67",936404345.349171
"4a73dad0ff8a5262e8b07c4b",1015278181.471
