"property_id","price"
"d56159653f5d2abc5ed5acd7",759202174.244771
"45550aa81c0151f1fd9fd8fe",844551645.669171
"735deef3382aa15930482f3e",708947386.205298
"0dd49fa8bb7be52b851c6dc9",724476428.353046
"7d3220a91e78f8bc2924d1cd",962213130.873414
"d3054072b2175deec2c1f8dc",506860751.744733
"b7574b06d593fca4eac59815",481911541.366206
"79e822115c5c1a4531366001",538138122.527742
"d3ed5316a463d38c1bd321d0",970404645.143637
"2f1880c9b8f7ac2715e1236d",816440760.930634
"dcca1c7f109175760ff531c6",721036645.678761
"dfc4f3facf91bbd93ee0fa4d",670024323.165391
"30e134a6cbe61d7954d0f56b",522323147.836015
"385fee7bd9ad7722d45dd034",531167872.668423
"87199c236bf22903d1aafdd0",536829843.587944
"19e19ad0cd6b5e84d8aa970e",517289192.02579
"907f968e78d748fde69dd44f",760975607.840458
"be094e5db0f784e3aa013aae",536966673.791917
"7ab96f83915bc84f8c03c1bd",474629000.344323
"07f4aa9b9ff5b0b05d31e6c0",811702460.817067
"e9be8cd37abed8ab510ba1f5",776402117.674079
"5f6ad58df27b562db077b5ce",722501175.449704
"ee96d947484aaace40f9b77f",777646091.739951
"15c4aef8401208054697b81e",976903151.320976
"22d6cb11333f2839b8112b89",1038168902.08956
"288c09c33907dadbae495c11",1071126445.65044
"f71d2bca0c5fe2720a1544c4",625350735.466223
"451744cf3ce55a98db8a3562",557758570.615932
"fba9ae05a6a8a9e0c6268a9f",686086488.377087
"1338e58f7dcebf5a1ea59388",513707901.871038
"a817e8da0ada143ac87277ee",585677127.036603
"46d8bb3e9a0ca584d3c7a317",596798624.073046
"b2506aa9463aebf01e1e00ca",557408416.866787
"7ec025b9b6e6f33bf65af41b",507513063.016647
"2ff531e27672ecd2362eed55",679414609.467115
"9b3cf0d1b91b9c6a2a887647",706823718.921559
"7db5291ce4602d9b2b266872",522167044.591089
"65d5918e826c33bb950fc008",628539326.615362
"395c34e4b8f52cbdb0522459",669324747.895111
"855f4b67d2bd6d18fd03d8e7",742015238.201043
"9ff06409b37e5b5dece4604a",626598859.066988
"0508cd7bd2c77ebb6fea1e56",627048306.96585
"b45fff2e718e54772d46a3fd",658619433.973891
"cf4d2297b73dbc357d21e31b",635660961.915857
"0ada7044c5b29925abc90879",623255919.556694
"6305f02255274ab5fb6bd39c",731662360.605609
"d9a94194ae1350512beff3e6",739020980.487117
"e3896296cb80d50d9ad3f903",749409066.706244
"6514f355887c64136edb5595",796461363.168461
"f03400cc18e12903b3ffbe5a",809140160.888326
"4e134600155a64783b3f8c3e",685702621.009439
"d63ebc63c82fbf66d8b6ffd3",743141998.938546
"1bd64811bd59706844230198",747786049.846859
"a83921284639eedd4a511cb6",738576745.329978
"a2f3f7a1cd573e2a33f52e2d",752368175.793141
"47344a66471fa51f61c64652",733990910.58231
"78fd849c9429091347d7e5c9",740501837.754119
"c3daf2abea55af99c9579319",740610155.745057
"52864916eb1984abca41ec66",864087860.388409
"c62494a9d7aede44f2f84023",876923438.582897
"a2b576643f7a032371587e5e",901009366.285801
"e53bc68f0e97ccead24f3e56",596041780.070743
"fd82c710aad91bc90af490fe",717870194.196908
"d436abc2ee37ba3dd561e940",850748715.493794
"216a598114a403676011cb51",596555837.339906
"ea230d5eccd2b687888173bb",750540081.817654
"18bd0dd7580f2a7cb19a90b9",507560297.386791
"b143c8ca6d334f6a73c3f2a0",531757458.26336
"ab388cb4fa511968783bafee",489756005.110895
"6a4f08cd04d558a56af732d9",544172458.033924
"7216c895aa047c4f405c4941",635243018.226379
"a493488dcd906dc74cf8a604",680488162.935862
"7844b0b2bc65dced90a355c6",635183844.938495
"c1976383069b6b82ab29d092",558753442.699893
"e5cfd99e2308b7b73581dbdc",561614208.252562
"c18c2ea88f4ac53970b53d2c",543438197.760138
"842c9f0e4edf1e5a672ce15e",668519844.64007
"7dd1e46dcbddc6bf5ef694de",568809925.784417
"6cc4f32b39180bd1ec7e117b",670419402.696087
"79e643789a85dc4ffad49a25",781702163.161798
"b3402a9173d289d6db78e09d",766674452.780021
"a446507813234e358db8b573",621236824.517046
"c8ef57ddfb35061d1876f94e",729172633.541576
"360be0df2c003005e3db080e",951345568.157884
"9ab245a4c91877cb7a8661ce",934581917.456968
"a57a34c7486e7a40e8deb316",685103937.415816
"ceba7d0f56f6cb03538962fb",710327177.123212
"d5475993f9db58c3e4baf7a3",866279876.495631
"d37a1dda09e30da13ff5bfc3",717328829.989328
"68a8b8d077a8232723bf37e9",720172025.512631
"e1eea7716ca6490b7640717a",650924284.715427
"4ae6d75b10848d259ecba576",729750706.847818
"17afbce5c0b56732abbea936",743615403.267134
"84a2673eccd3cf3bd7fd3eb0",861648877.530053
"f2f4e6cbafe527b155707f01",863714413.557325
"de2e3a592cda5b76c9573c5c",922797145.1935
"fac651cf404a58f24dc7d286",899830279.614733
"e6f312a0877af26b69855a3d",1052852280.46979
"333a643c623a9bc75f3a40f2",1023293992.86588
"64593641e470908ef23b46cb",910052480.936639
"ce9f2f0071be658ae75ca6f9",897847690.718527
"9ab385e399a4673732b6a799",723094258.490179
"3429c774b736cefc051e2c55",629497653.637409
"a51ad0372758b2bbfe73f8fd",622071343.554864
"8c801a266256e3fbabe7e3d2",716244874.814513
"ca2f81b8fb6fda20aefb0ccb",687326183.380087
"3c1b1f86087f9b99380e387c",881932643.314184
"b0cad5d612954b8cab18101c",930580470.947242
"7eb991f4c69215377e4dac8f",849570732.209867
"0d130b8bea4321300396fa34",1047680886.83996
"8dfa059401e1dca80ae65ae1",780737141.541031
"3e3f264cd0ac7a65ed2349a2",871852955.834252
"112dce80bf512f3f24391d23",525818945.378795
"ff25ded6333278149f8fb68f",973709612.182764
"d555b82c192794e87e9d536f",889648395.06549
"a787382d96ef9fce8f27bc70",968073878.351618
"8c3aa295f7bcfd9a43eb2037",864393344.885999
