"property_id","price"
"d56159653f5d2abc5ed5acd7",876855127.566603
"45550aa81c0151f1fd9fd8fe",934785611.67457
"735deef3382aa15930482f3e",863404172.678244
"0dd49fa8bb7be52b851c6dc9",867926054.584791
"7d3220a91e78f8bc2924d1cd",880041541.817766
"d3054072b2175deec2c1f8dc",720333547.585142
"b7574b06d593fca4eac59815",705877910.064144
"79e822115c5c1a4531366001",778067098.22926
"d3ed5316a463d38c1bd321d0",929492984.745501
"2f1880c9b8f7ac2715e1236d",848397528.014996
"dcca1c7f109175760ff531c6",785433399.264958
"dfc4f3facf91bbd93ee0fa4d",830284214.303586
"30e134a6cbe61d7954d0f56b",746597789.524738
"385fee7bd9ad7722d45dd034",703381424.09829
"87199c236bf22903d1aafdd0",712074264.213218
"19e19ad0cd6b5e84d8aa970e",698480860.473848
"907f968e78d748fde69dd44f",848703706.445513
"be094e5db0f784e3aa013aae",711554146.568276
"7ab96f83915bc84f8c03c1bd",711576485.35597
"07f4aa9b9ff5b0b05d31e6c0",865027674.891053
"e9be8cd37abed8ab510ba1f5",902626701.463441
"5f6ad58df27b562db077b5ce",865425205.23101
"ee96d947484aaace40f9b77f",898820345.543985
"15c4aef8401208054697b81e",1157450882.58489
"22d6cb11333f2839b8112b89",962654031.722482
"288c09c33907dadbae495c11",1127922935.81511
"f71d2bca0c5fe2720a1544c4",834425265.524865
"451744cf3ce55a98db8a3562",747698961.187079
"fba9ae05a6a8a9e0c6268a9f",785440283.611625
"1338e58f7dcebf5a1ea59388",667179722.12463
"a817e8da0ada143ac87277ee",639804477.374375
"46d8bb3e9a0ca584d3c7a317",756049685.556404
"b2506aa9463aebf01e1e00ca",707731900.330342
"7ec025b9b6e6f33bf65af41b",689947873.679378
"2ff531e27672ecd2362eed55",854161807.320396
"9b3cf0d1b91b9c6a2a887647",878399100.998034
"7db5291ce4602d9b2b266872",577933781.642555
"65d5918e826c33bb950fc008",809880008.76017
"395c34e4b8f52cbdb0522459",805298012.412858
"855f4b67d2bd6d18fd03d8e7",796041546.829138
"9ff06409b37e5b5dece4604a",777960684.431528
"0508cd7bd2c77ebb6fea1e56",804608171.760298
"b45fff2e718e54772d46a3fd",784852118.617201
"cf4d2297b73dbc357d21e31b",751358654.034876
"0ada7044c5b29925abc90879",784637571.639144
"6305f02255274ab5fb6bd39c",840252146.493584
"d9a94194ae1350512beff3e6",845620616.707859
"e3896296cb80d50d9ad3f903",821826150.217894
"6514f355887c64136edb5595",920860828.262174
"f03400cc18e12903b3ffbe5a",871093427.368317
"4e134600155a64783b3f8c3e",808488906.234375
"d63ebc63c82fbf66d8b6ffd3",879890560.656699
"1bd64811bd59706844230198",858832223.775744
"a83921284639eedd4a511cb6",719733945.998376
"a2f3f7a1cd573e2a33f52e2d",908392326.639846
"47344a66471fa51f61c64652",869570670.034877
"78fd849c9429091347d7e5c9",887519564.370561
"c3daf2abea55af99c9579319",893212110.234099
"52864916eb1984abca41ec66",965190326.249993
"c62494a9d7aede44f2f84023",961422996.512642
"a2b576643f7a032371587e5e",1030088986.42515
"e53bc68f0e97ccead24f3e56",778179482.015089
"fd82c710aad91bc90af490fe",920489448.494809
"d436abc2ee37ba3dd561e940",1001638317.93817
"216a598114a403676011cb51",763772558.373211
"ea230d5eccd2b687888173bb",929947071.700326
"18bd0dd7580f2a7cb19a90b9",650334394.973804
"b143c8ca6d334f6a73c3f2a0",642167668.834722
"ab388cb4fa511968783bafee",718158046.575157
"6a4f08cd04d558a56af732d9",748329464.229502
"7216c895aa047c4f405c4941",823521932.593334
"a493488dcd906dc74cf8a604",806199101.446699
"7844b0b2bc65dced90a355c6",835595447.783743
"c1976383069b6b82ab29d092",723223710.331258
"e5cfd99e2308b7b73581dbdc",756751197.004317
"c18c2ea88f4ac53970b53d2c",771645260.146062
"842c9f0e4edf1e5a672ce15e",799879120.602796
"7dd1e46dcbddc6bf5ef694de",749096174.436729
"6cc4f32b39180bd1ec7e117b",858590345.514736
"79e643789a85dc4ffad49a25",875771282.037709
"b3402a9173d289d6db78e09d",898086292.323206
"a446507813234e358db8b573",742856424.688413
"c8ef57ddfb35061d1876f94e",735121208.346954
"360be0df2c003005e3db080e",887771645.152157
"9ab245a4c91877cb7a8661ce",902525672.001469
"a57a34c7486e7a40e8deb316",847110109.954161
"ceba7d0f56f6cb03538962fb",855321228.295862
"d5475993f9db58c3e4baf7a3",953705573.382509
"d37a1dda09e30da13ff5bfc3",881617709.493664
"68a8b8d077a8232723bf37e9",861827335.951743
"e1eea7716ca6490b7640717a",852402562.404108
"4ae6d75b10848d259ecba576",853906659.901787
"17afbce5c0b56732abbea936",913743123.564739
"84a2673eccd3cf3bd7fd3eb0",968063050.905059
"f2f4e6cbafe527b155707f01",937283491.654856
"de2e3a592cda5b76c9573c5c",994023023.883365
"fac651cf404a58f24dc7d286",980554020.158669
"e6f312a0877af26b69855a3d",997414405.5669
"333a643c623a9bc75f3a40f2",1046969422.837
"64593641e470908ef23b46cb",1080504586.76239
"ce9f2f0071be658ae75ca6f9",1032961711.08021
"9ab385e399a4673732b6a799",886858935.909721
"3429c774b736cefc051e2c55",780174751.634775
"a51ad0372758b2bbfe73f8fd",769611319.320942
"8c801a266256e3fbabe7e3d2",777919366.225263
"ca2f81b8fb6fda20aefb0ccb",889433322.042858
"3c1b1f86087f9b99380e387c",874417631.488738
"b0cad5d612954b8cab18101c",961548131.125216
"7eb991f4c69215377e4dac8f",876706042.800506
"0d130b8bea4321300396fa34",964304116.474729
