"property_id","price"
"d56159653f5d2abc5ed5acd7",879483132.949407
"45550aa81c0151f1fd9fd8fe",1031557408.02929
"735deef3382aa15930482f3e",833034158.871554
"0dd49fa8bb7be52b851c6dc9",845229943.32007
"7d3220a91e78f8bc2924d1cd",876729636.275371
"d3054072b2175deec2c1f8dc",726681612.344419
"b7574b06d593fca4eac59815",713639854.185464
"79e822115c5c1a4531366001",787172338.243096
"d3ed5316a463d38c1bd321d0",924677811.193123
"2f1880c9b8f7ac2715e1236d",954293735.898204
"dcca1c7f109175760ff531c6",776468898.920058
"dfc4f3facf91bbd93ee0fa4d",833902629.89347
"30e134a6cbe61d7954d0f56b",721575016.699261
"385fee7bd9ad7722d45dd034",706453900.497933
"87199c236bf22903d1aafdd0",717421629.44948
"19e19ad0cd6b5e84d8aa970e",704546333.7472
"907f968e78d748fde69dd44f",843392422.549456
"be094e5db0f784e3aa013aae",711920161.960689
"7ab96f83915bc84f8c03c1bd",692849175.352415
"07f4aa9b9ff5b0b05d31e6c0",865465094.700498
"e9be8cd37abed8ab510ba1f5",911638247.732792
"5f6ad58df27b562db077b5ce",869368853.347165
"ee96d947484aaace40f9b77f",860274811.329388
"15c4aef8401208054697b81e",1153121669.01744
"22d6cb11333f2839b8112b89",978905513.947219
"288c09c33907dadbae495c11",1101839367.64592
"f71d2bca0c5fe2720a1544c4",828537443.649441
"451744cf3ce55a98db8a3562",752160282.765118
"fba9ae05a6a8a9e0c6268a9f",809562363.447117
"1338e58f7dcebf5a1ea59388",685364905.939158
"a817e8da0ada143ac87277ee",658019373.400802
"46d8bb3e9a0ca584d3c7a317",758979900.61397
"b2506aa9463aebf01e1e00ca",717576180.227656
"7ec025b9b6e6f33bf65af41b",697329796.88508
"2ff531e27672ecd2362eed55",872847127.186267
"9b3cf0d1b91b9c6a2a887647",899003393.751083
"7db5291ce4602d9b2b266872",590074724.63633
"65d5918e826c33bb950fc008",813079710.482866
"395c34e4b8f52cbdb0522459",811192992.866511
"855f4b67d2bd6d18fd03d8e7",799916950.806179
"9ff06409b37e5b5dece4604a",780548739.837029
"0508cd7bd2c77ebb6fea1e56",778550868.560812
"b45fff2e718e54772d46a3fd",791695149.933082
"cf4d2297b73dbc357d21e31b",754606707.317418
"0ada7044c5b29925abc90879",789673235.422922
"6305f02255274ab5fb6bd39c",844964551.7304
"d9a94194ae1350512beff3e6",847568263.989017
"e3896296cb80d50d9ad3f903",827514371.884513
"6514f355887c64136edb5595",927479074.527058
"f03400cc18e12903b3ffbe5a",962460742.91872
"4e134600155a64783b3f8c3e",829343919.748739
"d63ebc63c82fbf66d8b6ffd3",885136624.725729
"1bd64811bd59706844230198",830257744.721143
"a83921284639eedd4a511cb6",720216026.202388
"a2f3f7a1cd573e2a33f52e2d",914656704.98099
"47344a66471fa51f61c64652",875283766.74304
"78fd849c9429091347d7e5c9",891830070.708243
"c3daf2abea55af99c9579319",913793616.332124
"52864916eb1984abca41ec66",977688958.947595
"c62494a9d7aede44f2f84023",965953298.14695
"a2b576643f7a032371587e5e",1031484744.43134
"e53bc68f0e97ccead24f3e56",782548145.549816
"fd82c710aad91bc90af490fe",924981523.754318
"d436abc2ee37ba3dd561e940",1005420238.15178
"216a598114a403676011cb51",737235553.479176
"ea230d5eccd2b687888173bb",950434609.466421
"18bd0dd7580f2a7cb19a90b9",645719961.990385
"b143c8ca6d334f6a73c3f2a0",645921663.233096
"ab388cb4fa511968783bafee",700771729.289558
"6a4f08cd04d558a56af732d9",753699061.45784
"7216c895aa047c4f405c4941",827765202.297706
"a493488dcd906dc74cf8a604",824779337.920407
"7844b0b2bc65dced90a355c6",813209631.878368
"c1976383069b6b82ab29d092",817243430.551978
"e5cfd99e2308b7b73581dbdc",762052109.76884
"c18c2ea88f4ac53970b53d2c",777682837.749661
"842c9f0e4edf1e5a672ce15e",818566280.053401
"7dd1e46dcbddc6bf5ef694de",800394097.529742
"6cc4f32b39180bd1ec7e117b",870477931.569956
"79e643789a85dc4ffad49a25",905612287.89252
"b3402a9173d289d6db78e09d",908513999.158754
"a446507813234e358db8b573",759937721.226092
"c8ef57ddfb35061d1876f94e",733591441.306442
"360be0df2c003005e3db080e",890438247.602095
"9ab245a4c91877cb7a8661ce",920287715.093763
"a57a34c7486e7a40e8deb316",842596113.007606
"ceba7d0f56f6cb03538962fb",873218121.539257
"d5475993f9db58c3e4baf7a3",959248978.643823
"d37a1dda09e30da13ff5bfc3",887327577.531485
"68a8b8d077a8232723bf37e9",867180774.477465
"e1eea7716ca6490b7640717a",822636590.02607
"4ae6d75b10848d259ecba576",858205215.950656
"17afbce5c0b56732abbea936",923876273.025015
"84a2673eccd3cf3bd7fd3eb0",980556409.126194
"f2f4e6cbafe527b155707f01",955091914.907325
"de2e3a592cda5b76c9573c5c",990210371.248933
"fac651cf404a58f24dc7d286",1063355055.40271
"e6f312a0877af26b69855a3d",1087425725.12659
"333a643c623a9bc75f3a40f2",1022283414.07666
"64593641e470908ef23b46cb",1081636681.80919
"ce9f2f0071be658ae75ca6f9",1034352194.60994
"9ab385e399a4673732b6a799",858135116.547874
"3429c774b736cefc051e2c55",783024403.336965
"a51ad0372758b2bbfe73f8fd",774376928.54458
"8c801a266256e3fbabe7e3d2",787030665.327377
"ca2f81b8fb6fda20aefb0ccb",862104999.787668
"3c1b1f86087f9b99380e387c",875898416.482683
"b0cad5d612954b8cab18101c",982254048.484749
"7eb991f4c69215377e4dac8f",897912345.388513
"0d130b8bea4321300396fa34",934786404.340994
"8dfa059401e1dca80ae65ae1",779653546.101177
"3e3f264cd0ac7a65ed2349a2",854126009.399365
"112dce80bf512f3f24391d23",764872321.828648
"ff25ded6333278149f8fb68f",919686135.428852
"d555b82c192794e87e9d536f",932200789.110336
"a787382d96ef9fce8f27bc70",933984675.958911
"8c3aa295f7bcfd9a43eb2037",875075574.191931
"13ac95652fb3cf6c43dafc66",756780507.780229
"42fc6a80b882c32f6264ac10",706422412.253647
"1e9c53e09220d689a0210ab9",509794813.250617
"3348706086aa3db5c92259c3",658051625.729327
"66d402a9b7d05f29282ddb00",752926824.684723
"cf88be51d6f31c10e5868ff7",486501502.506392
"30b3f38716be209a894b0942",603608518.756026
"0a5908a92d0ba3e36f54b1f3",749937180.407468
"dd206b6ea2d7f6555109ea39",739376011.780867
"c641febd8bc2ece3e4d2d8b6",827346070.119383
"c11fdc02a288af0572a2bca1",917921863.829955
"35dc60a65969b264ab283d6d",817617006.302495
"d9cb0f637cd4feaaaf8a21c0",919776642.58327
"7e8dfae9a5f1faf8afa706f7",793842908.439342
"a280fe7610c254b935c9dcfc",560565360.434506
"85524880fdc4e4daf90e96fd",729931540.624922
"f361109d06f6609c16724b39",821245715.005231
"3f6b2f0c0876c21755369cb6",853130556.252766
"de26819064a290ce78d8fcc1",719930095.436937
"91be1260a84ab7fa3521c495",941137922.2573
"18c8dc4549d38c918af2972e",898763072.785521
"782b0fb8641849c2c34291e6",677384722.84368
"54933f8b33a4fd6f031ed5be",832259535.322129
"953176c9a901b4f61c030432",870607853.405643
"357e2add3d68167a4f3ce15e",860341139.677797
